time,opens,highs,lows,closes,volumes,qavs,numTrades,tbbavs,tbqavs,rsis,obvs,money,trueAfter,predictionBefore
1652564340000.0,-3.1225389000313735,-3.1367627601735273,-3.106900720499036,-3.1199519376816176,5.526632502590953,4.348649351132926,4.198154972815598,7.964189522974932,6.15928449668273,-3.2319444740585133,-0.11466475309508231,4.350000000000136,tensor(-3.1200),-3.2504587173461914
1652564400000.0,-3.120327684935721,-3.1236043888198672,-3.10405090567387,-3.1069533613512155,13.976571183911213,11.180172672801826,8.400175564751612,8.748036752936825,6.783833228129964,-3.2319444740585133,-0.11466475309508231,4.350000000000136,tensor(-3.1070),-3.150063991546631
1652564460000.0,-3.1073272651492183,-3.1164131858707735,-3.0911317451331186,-3.1009686795803257,8.662955964747043,6.89775024330377,10.102259855156074,13.372223576269768,10.435265331071399,-3.2319444740585133,-0.11466475309508231,4.350000000000136,tensor(-3.1010),-2.9367175102233887
1652564520000.0,-3.101341734631678,-3.1050526152543863,-3.085128135234769,-3.0963562815276027,16.720204084654892,13.43344054557558,19.383938251267907,19.55285974560991,15.32346337123552,-3.2319444740585133,-0.11466475309508231,5.9200000000003,tensor(-3.0964),-2.937870740890503
1652564580000.0,-3.0967668068475716,-3.0935007892404167,-3.086534043881851,-3.077716094355852,44.69702856776056,36.10987370490741,23.61255391024149,25.880043913910306,20.33746779610824,-3.2319444740585133,-0.11466475309508231,7.130000000000109,tensor(-3.0777),-2.9942147731781006
1652564640000.0,-3.078047727330934,-3.074069240846058,-3.0626715944124623,-3.0574749095129086,13.870909524591529,11.16124570934151,17.016977284924202,20.747743478757837,16.318217536444035,-3.2319444740585133,-0.11466475309508231,12.02000000000021,tensor(-3.0575),-3.0966110229492188
1652564700000.0,-3.057841796284462,-3.065424496875339,-3.06004976477331,-3.0606387858631234,29.545597274288006,23.92328273668644,27.60181396587695,31.326484502637662,24.707570149192616,-3.2319444740585133,-0.11466475309508231,12.02000000000021,tensor(-3.0606),-3.1648473739624023
1652564760000.0,-3.060967996936935,-3.062211406195956,-3.0449267474344297,-3.045619902947643,16.412998687705947,13.262728422087772,11.139467469621293,12.425189003658875,9.758000219292402,-3.2319444740585133,-0.11466475309508231,12.02000000000021,tensor(-3.0456),-3.1594560146331787
1652564820000.0,-3.0459851084439844,-3.0313045339466607,-3.0315516165216514,-3.0175262057174184,64.18947234173814,52.2952127784571,43.63863938953149,59.63679133735296,47.31943665818572,-3.2319444740585133,-0.11466475309508231,12.02000000000021,tensor(-3.0175),-3.2597615718841553
1652564880000.0,-3.0178874269699287,-3.021741764067547,-3.010652974470435,-3.0063954600034077,25.408438385106905,20.67955159913865,22.256205491325435,34.491698661172606,27.381162794907066,-3.2319444740585133,-0.11466475309508231,12.02000000000021,tensor(-3.0064),-2.872447967529297
1652564940000.0,-3.0067932270934694,-3.020096967648339,-2.9992537151697714,-3.0050612952774136,15.09780194727483,12.25893697050934,13.32026296670201,14.18783682600109,11.219432512312709,-3.2319444740585133,-0.11466475309508231,14.940000000000282,tensor(-3.0051),-2.9103803634643555
1652565000000.0,-3.0054588731564382,-3.0209384913977013,-3.0203423448759987,-3.0225579126840256,20.859456761038054,16.943600031882486,20.208385329432566,18.538582816685658,14.65241661120891,-3.2319444740585133,-0.11466475309508231,15.290000000000191,tensor(-3.0226),-2.637815475463867
1652565060000.0,-3.022957971930647,-3.024954854746929,-3.0070052114942225,-3.0085301235649986,8.706380185318514,7.016419025988616,8.240605162526194,9.09459936694124,7.149874880133714,-3.2319444740585133,-0.11466475309508231,10.700000000000273,tensor(-3.0085),-2.9571893215179443
1652565120000.0,-3.008851944596317,-3.017801902877352,-3.0100450139743993,-3.0256074320577273,17.810768839390793,14.475965555445478,15.740414067120854,14.442897320166521,11.421850822072631,-3.2319444740585133,-0.11466475309508231,14.380000000000337,tensor(-3.0256),-2.933309555053711
1652565180000.0,-3.0262747945741246,-3.042397347006433,-3.032653544920715,-3.0458104979085,17.76688161919233,14.388743611354474,14.756396586730775,13.735577752087014,10.815491220291284,-3.2319444740585133,-0.11466475309508231,9.900000000000318,tensor(-3.0458),-3.3254494667053223
1652565240000.0,-3.046137606036788,-3.0543316838155667,-3.0330335202307377,-3.0487075413135165,9.856723336339279,7.928108213554911,8.772506503277588,6.795658552558757,5.298017761807445,-3.2319444740585133,-0.11466475309508231,9.900000000000318,tensor(-3.0487),-3.3323943614959717
1652565300000.0,-3.0490731846982575,-3.064047458012746,-3.041050999272204,-3.056712529669483,10.388571007864034,8.353908832471056,11.45860827407213,6.674692712077093,5.198089495754762,-3.2319444740585133,-0.11466475309508231,9.900000000000318,tensor(-3.0567),-3.1784915924072266
1652565360000.0,-3.057079308320444,-3.0695173623835994,-3.048118540038615,-3.0638026622133383,9.4098412408077,7.548281718218626,9.038457173653285,5.90830299822089,4.585572168530192,-3.2319444740585133,-0.11466475309508231,9.900000000000318,tensor(-3.0638),-2.9862518310546875
1652565420000.0,-3.0641704463858095,-3.0738397343689585,-3.0486505054726463,-3.0631546393464273,7.663802769700097,6.124381391376191,8.772506503277588,9.109754583920186,7.116988031753104,-3.2319444740585133,-0.11466475309508231,8.040000000000418,tensor(-3.0632),-2.858400821685791
1652565480000.0,-3.0635223316163946,-3.079233136580779,-3.063849517873531,-3.06894872615646,15.258298195751168,12.285368682392177,12.628791223725198,16.534545590447156,12.977269097892801,-3.2319444740585133,-0.11466475309508231,8.210000000000264,tensor(-3.0689),-2.8353400230407715
1652565540000.0,-3.069355364541131,-3.0814899502722493,-3.057199949948144,-3.072913101342272,5.114948667591304,4.048027304962864,5.261957654318386,2.4786288763584237,1.8647525055129377,-3.2319444740585133,-0.11466475309508231,6.690000000000282,tensor(-3.0729),-2.9542689323425293
1652565600000.0,-3.0733203019540234,-3.0685993364752044,-3.057199949948144,-3.05903778819193,9.337181166011884,7.488964349609823,11.671368810372687,9.821536045761857,7.683002030703381,-3.2319444740585133,-0.11466475309508231,5.650000000000318,tensor(-3.0590),-3.0277390480041504
1652565660000.0,-3.0593667722124973,-3.0756375351062317,-3.0508923598017765,-3.060943737800493,7.686402295937566,6.142118813780099,7.017232078797987,9.598374762224426,7.504231922724533,-3.2319444740585133,-0.11466475309508231,9.290000000000418,tensor(-3.0609),-3.185894012451172
1652565720000.0,-3.0613111165207427,-3.077244080445923,-3.0637735228115264,-3.079545805980073,4.836644736247211,3.820631245852656,6.8842567436101385,3.709626359444879,2.8384071252191294,-3.2319444740585133,-0.11466475309508231,9.290000000000418,tensor(-3.0795),-3.0559475421905518
1652565780000.0,-3.0799158228427777,-3.0905172050381333,-3.066357354919677,-3.0776398563715093,2.5634246009668624,1.9710799046231462,5.102387252092968,3.0120582649393945,2.283675420341637,-3.2319444740585133,-0.11466475309508231,4.410000000000309,tensor(-3.0776),-3.0807104110717773
1652565840000.0,-3.0780096029327333,-3.0893314215731236,-3.066699332698697,-3.081108684659095,3.9092719167047973,3.06415264449782,4.4907007102288645,0.917051682296196,0.628477956702105,-3.2319444740585133,-0.11466475309508231,4.410000000000309,tensor(-3.0811),-3.0582010746002197
1652565900000.0,-3.0814789231690143,-3.0967903820788316,-3.0773386413793156,-3.086712176508271,12.947832312699529,10.386462034201708,11.830939212598105,14.609328811585026,11.432291085504023,-3.2319444740585133,-0.11466475309508231,3.5000000000002274,tensor(-3.0867),-3.1456589698791504
1652565960000.0,-3.0870832097045446,-3.0948778281030087,-3.072398962349028,-3.088198817202951,7.282126454969776,5.798135499230847,7.070422212873126,4.639479311299979,3.568111253854712,-3.2319444740585133,-0.11466475309508231,3.5000000000002274,tensor(-3.0882),-3.2097527980804443
1652566020000.0,-3.088531936836179,-3.0974406504306113,-3.0774906315033244,-3.0846918699231938,10.09415983394095,8.073272163666624,8.905481838465438,13.193643175822944,10.316738810798983,-3.2319444740585133,-0.11466475309508231,3.5000000000002274,tensor(-3.0847),-3.0745956897735596
1652566080000.0,-3.085100740998098,-3.0901729453224855,-3.0689411870278267,-3.0804987807843545,4.985087561100881,3.9370566675300633,5.368337922468665,4.802533463090406,3.699030522102552,-3.2319444740585133,-0.11466475309508231,4.4200000000003,tensor(-3.0805),-3.1371850967407227
1652566140000.0,-3.080830808399599,-3.0738779854484757,-3.0647234610865817,-3.066204158720129,9.815742724910258,7.8721361780068495,7.416158084361532,6.563392722474652,5.096154878164503,-3.2319444740585133,-0.11466475309508231,4.4200000000003,tensor(-3.0662),-3.070528030395508
